Nome,Simbolo,Data,Maximo,Minimo,Abertura,Fechamento,Volume,Cap. de Mercado
Ethereum,ETH,2016-05-02,10.321499824523926,8.850720405578613,8.894240379333496,10.163200378417969,41019200.0,809492236.116
Ethereum,ETH,2016-05-03,10.16510009765625,9.279800415039062,10.16510009765625,9.311269760131836,21463900.0,741932869.154
Ethereum,ETH,2016-05-04,10.034099578857422,9.2675199508667,9.382869720458984,9.413769721984863,17622400.0,750396087.199
Ethereum,ETH,2016-05-05,10.04599952697754,9.292119979858398,9.396730422973633,9.82610034942627,18296200.0,783576042.275
Ethereum,ETH,2016-05-06,9.952190399169922,9.037010192871094,9.809610366821287,9.346639633178713,21510600.0,745638475.904
Ethereum,ETH,2016-05-07,9.475790023803713,9.2121000289917,9.31564998626709,9.37051010131836,10806500.0,747838842.426
Ethereum,ETH,2016-05-08,9.59749984741211,8.926859855651855,9.372900009155272,9.482930183410645,15031000.0,757112769.34
Ethereum,ETH,2016-05-09,9.641160011291504,9.203700065612791,9.49403953552246,9.297730445861816,13085300.0,742621898.652
Ethereum,ETH,2016-05-10,9.47902011871338,9.261360168457031,9.282649993896484,9.361519813537598,9321790.0,748013845.869
Ethereum,ETH,2016-05-11,10.011899948120115,9.389260292053224,9.431429862976074,9.9962797164917,15267500.0,799045672.821
Ethereum,ETH,2016-05-12,10.50629997253418,9.856410026550291,9.995109558105469,10.05780029296875,24137700.0,804287196.013
Ethereum,ETH,2016-05-13,11.052800178527832,10.018400192260742,10.062299728393556,10.506600379943848,31276900.0,840514936.018
Ethereum,ETH,2016-05-14,10.614999771118164,9.807920455932615,10.50510025024414,10.239700317382812,18808000.0,819487227.993
Ethereum,ETH,2016-05-15,10.444499969482422,9.926420211791992,10.23859977722168,9.962349891662598,9218400.0,797607882.625
Ethereum,ETH,2016-05-16,11.440299987792969,9.968700408935549,9.968700408935549,11.171299934387209,29079900.0,894750992.03
Ethereum,ETH,2016-05-17,12.487000465393066,11.152600288391112,11.19320011138916,12.198800086975098,37198700.0,977439936.029
Ethereum,ETH,2016-05-18,14.258999824523926,12.17930030822754,12.17930030822754,13.558600425720217,65389900.0,1086834953.88
Ethereum,ETH,2016-05-19,14.87279987335205,13.337599754333496,13.542799949645996,14.769700050354004,53757500.0,1184385765.1
Ethereum,ETH,2016-05-20,15.048199653625488,13.384200096130373,14.85319995880127,13.635600090026855,50544100.0,1093879432.92
Ethereum,ETH,2016-05-21,14.051199913024902,13.119000434875488,13.68970012664795,14.015000343322754,24648400.0,1124761560.11
Ethereum,ETH,2016-05-22,14.346400260925291,13.76580047607422,14.040499687194824,14.286100387573242,17938900.0,1146979483.67
Ethereum,ETH,2016-05-23,14.49240016937256,13.19219970703125,14.279800415039062,13.46150016784668,23842800.0,1081207347.23
Ethereum,ETH,2016-05-24,13.774299621582031,12.014100074768066,13.305399894714355,12.7322998046875,41560600.0,1023046506.41
Ethereum,ETH,2016-05-25,12.89840030670166,11.766599655151367,12.79319953918457,12.526000022888184,27444700.0,1006875563.82
Ethereum,ETH,2016-05-26,12.986599922180176,12.059200286865234,12.51609992980957,12.430399894714355,20764000.0,999589701.576
Ethereum,ETH,2016-05-27,12.389399528503418,10.502699851989746,12.389399528503418,11.29580020904541,57496400.0,908715670.953
Ethereum,ETH,2016-05-28,12.363300323486328,10.37339973449707,11.333200454711914,11.892900466918944,47274800.0,957134590.162
Ethereum,ETH,2016-05-29,12.690799713134766,11.776800155639648,12.112199783325195,12.3503999710083,28598400.0,994349366.986
Ethereum,ETH,2016-05-30,12.880599975585938,12.26580047607422,12.325300216674805,12.725299835205078,14733800.0,1024940354.04
Ethereum,ETH,2016-05-31,14.26729965209961,12.642200469970703,12.743499755859377,14.077300071716309,42433400.0,1134278934.03
Ethereum,ETH,2016-06-01,14.315500259399414,13.438899993896484,14.109800338745115,14.001500129699709,22471300.0,1128621280.24
Ethereum,ETH,2016-06-02,14.048399925231934,13.629199981689451,13.991700172424316,13.73799991607666,10477200.0,1107823663.33
Ethereum,ETH,2016-06-03,13.87380027770996,13.254300117492676,13.742899894714355,13.846699714660645,22981500.0,1117035879.01
Ethereum,ETH,2016-06-04,13.94540023803711,13.421799659729004,13.864299774169922,13.740400314331056,15792400.0,1108902326.48
Ethereum,ETH,2016-06-05,14.072199821472168,13.56779956817627,13.762499809265137,13.975000381469728,11088400.0,1128276671.71
Ethereum,ETH,2016-06-06,14.058500289916992,13.73490047454834,14.000699996948242,13.934100151062012,8720400.0,1125426016.73
Ethereum,ETH,2016-06-07,14.51200008392334,13.814599990844728,13.945300102233888,14.51200008392334,21421600.0,1172565099.45
Ethereum,ETH,2016-06-08,14.779600143432615,14.27519989013672,14.50790023803711,14.417699813842772,16941800.0,1165411416.45
Ethereum,ETH,2016-06-09,14.56719970703125,14.340200424194336,14.4306001663208,14.398599624633787,8256830.0,1164331164.82
Ethereum,ETH,2016-06-10,14.43179988861084,13.82069969177246,14.375900268554688,13.908599853515623,11312900.0,1125141726.09
Ethereum,ETH,2016-06-11,14.19159984588623,13.72029972076416,13.909099578857422,14.19159984588623,12176500.0,1148494818.34
Ethereum,ETH,2016-06-12,15.899999618530272,14.186400413513184,14.186400413513184,15.74370002746582,38210300.0,1274609696.64
Ethereum,ETH,2016-06-13,17.64419937133789,15.719599723815918,15.772299766540527,17.602699279785156,38023400.0,1425681022.67
Ethereum,ETH,2016-06-14,19.273500442504883,17.298599243164062,17.61280059814453,18.893199920654297,64412200.0,1530808957.74
Ethereum,ETH,2016-06-15,18.90530014038086,17.70949935913086,18.90530014038086,18.35429954528809,19393400.0,1487730474.69
Ethereum,ETH,2016-06-16,20.829700469970703,18.36280059814453,18.36280059814453,20.588600158691406,38531000.0,1669490449.85
Ethereum,ETH,2016-06-17,21.5226993560791,13.56760025024414,20.65089988708496,15.37679958343506,199408000.0,1247381861.78
Ethereum,ETH,2016-06-18,15.378600120544434,9.963640213012695,15.378600120544434,11.330699920654297,133937000.0,919553124.606
Ethereum,ETH,2016-06-19,13.182100296020508,10.635600090026855,11.1673002243042,12.23419952392578,69783600.0,993283674.21
Ethereum,ETH,2016-06-20,12.4483003616333,10.524700164794922,12.236900329589844,11.839500427246094,58143600.0,961613933.897
Ethereum,ETH,2016-06-21,13.42039966583252,11.291799545288086,11.81980037689209,13.306699752807615,69245600.0,1081206507.33
Ethereum,ETH,2016-06-22,15.785599708557127,13.095100402832031,13.199700355529783,13.095100402832031,96994096.0,1064441460.9
Ethereum,ETH,2016-06-23,13.791099548339844,12.564000129699709,13.21560001373291,13.676199913024902,30806400.0,1112111665.09
Ethereum,ETH,2016-06-24,14.567299842834473,13.219400405883787,13.682100296020508,14.33209991455078,33332900.0,1165908840.19
Ethereum,ETH,2016-06-25,14.581899642944336,14.017000198364258,14.302800178527832,14.282999992370604,15383100.0,1162367709.05
Ethereum,ETH,2016-06-26,14.373900413513184,13.656499862670898,14.261099815368652,13.850199699401855,14747600.0,1127593039.55
Ethereum,ETH,2016-06-27,14.121100425720217,13.749300003051758,13.808199882507324,13.883899688720703,10994700.0,1130782776.69
Ethereum,ETH,2016-06-28,13.981499671936035,11.718000411987305,13.927599906921388,12.175600051879885,43436600.0,992040074.733
Ethereum,ETH,2016-06-29,13.038000106811523,11.685400009155272,12.174200057983398,12.611200332641602,26982800.0,1027934139.83
Ethereum,ETH,2016-06-30,12.741900444030762,12.253600120544434,12.602899551391602,12.46150016784668,15801300.0,1016130567.0
Ethereum,ETH,2016-07-01,12.491299629211426,11.73349952697754,12.43809986114502,12.19950008392334,17236500.0,995164390.365
Ethereum,ETH,2016-07-02,12.22089958190918,11.950200080871582,12.215999603271484,12.128399848937988,8987070.0,989751702.181
Ethereum,ETH,2016-07-03,12.1451997756958,11.589099884033203,12.120800018310549,11.720199584960938,10588700.0,956815986.213
Ethereum,ETH,2016-07-04,11.880200386047363,11.38949966430664,11.696100234985352,11.470999717712402,12943500.0,936840409.548
Ethereum,ETH,2016-07-05,11.517800331115724,9.57625961303711,11.45740032196045,10.61139965057373,45526900.0,866971679.599
Ethereum,ETH,2016-07-06,11.105600357055664,10.280799865722656,10.575799942016602,10.528900146484377,18137300.0,860571470.405
Ethereum,ETH,2016-07-07,10.565799713134766,9.803210258483888,10.535900115966797,10.109399795532228,15407200.0,826607192.575
Ethereum,ETH,2016-07-08,11.524800300598145,9.961259841918944,10.115300178527832,11.39459991455078,20039800.0,932056895.885
Ethereum,ETH,2016-07-09,11.456700325012209,10.729499816894531,11.417699813842772,10.965499877929688,17254800.0,897316511.546
Ethereum,ETH,2016-07-10,11.013699531555176,10.78219985961914,10.960399627685549,10.94760036468506,5479240.0,896201853.31
Ethereum,ETH,2016-07-11,11.009300231933594,10.260199546813965,10.941100120544434,10.458999633789062,13098000.0,856538033.824
Ethereum,ETH,2016-07-12,10.76200008392334,10.425800323486328,10.446999549865724,10.51609992980957,11127700.0,861548336.654
Ethereum,ETH,2016-07-13,10.589500427246094,10.403900146484377,10.506600379943848,10.500499725341797,6715660.0,860607720.156
Ethereum,ETH,2016-07-14,11.681900024414062,10.59689998626709,10.59689998626709,11.51319980621338,23621900.0,943973546.641
Ethereum,ETH,2016-07-15,12.431300163269045,11.489999771118164,11.499099731445312,11.951600074768066,26838900.0,980299532.457
Ethereum,ETH,2016-07-16,11.93589973449707,11.592399597167969,11.919400215148926,11.652799606323242,10445700.0,956165957.941
Ethereum,ETH,2016-07-17,11.670299530029297,11.007399559020996,11.623499870300291,11.158699989318848,17921600.0,915977475.403
Ethereum,ETH,2016-07-18,11.610099792480469,10.9483003616333,11.17300033569336,11.03439998626709,15931900.0,906133047.388
Ethereum,ETH,2016-07-19,12.01389980316162,11.010299682617188,11.046600341796877,11.619099617004396,21730000.0,954516828.363
Ethereum,ETH,2016-07-20,12.991399765014648,11.566900253295898,11.590200424194336,12.450599670410156,60226100.0,1023222623.52
Ethereum,ETH,2016-07-21,12.71030044555664,11.99370002746582,12.460100173950195,12.650699615478516,24636900.0,1040082090.36
Ethereum,ETH,2016-07-22,14.813400268554688,12.539899826049805,12.657500267028809,14.66189956665039,74779504.0,1205898352.73
Ethereum,ETH,2016-07-23,14.898900032043455,14.049699783325195,14.665499687194824,14.299699783325195,32489700.0,1176571489.58
Ethereum,ETH,2016-07-24,14.437399864196776,12.316100120544434,14.29580020904541,12.749500274658203,77750800.0,1049423539.09
Ethereum,ETH,2016-07-25,13.857000350952148,12.683799743652344,12.743399620056152,13.836099624633787,36673800.0,1139304847.73
Ethereum,ETH,2016-07-26,13.851099967956545,11.72719955444336,13.816100120544434,11.989500045776367,94428800.0,987619811.845
Ethereum,ETH,2016-07-27,13.31190013885498,11.835700035095217,12.05049991607666,12.972800254821776,58278800.0,1069044527.36
Ethereum,ETH,2016-07-28,12.988200187683104,12.49269962310791,12.979100227355955,12.843600273132324,24603900.0,1058813508.68
Ethereum,ETH,2016-07-29,12.870599746704102,12.554200172424316,12.836400032043455,12.794599533081056,14082300.0,1055182413.43
Ethereum,ETH,2016-07-30,12.801300048828123,12.461000442504885,12.79740047454834,12.461000442504885,9047810.0,1028064458.95
Ethereum,ETH,2016-07-31,12.50979995727539,11.547200202941896,12.43970012664795,11.875900268554688,25441400.0,980174931.477
Ethereum,ETH,2016-08-01,12.013699531555176,10.94159984588623,11.894800186157228,10.94159984588623,23999500.0,903408507.185
